Date,aapl,csco,ibm,msft
2008-08-25,172.549997,24.209999,122.860001,27.66
2008-08-26,173.639996,24.110001,122.5,27.27
2008-08-27,174.670006,24.370001,123.379997,27.559999
2008-08-28,173.739998,24.66,124.580002,27.940001
2008-08-29,169.529995,24.049999,121.730003,27.290001
2008-09-02,166.189999,23.75,118.410004,27.1
2008-09-03,166.960003,23.309999,118.339996,26.9
2008-09-04,161.220005,22.280001,115.0,26.35
2008-09-05,160.179995,22.26,114.330002,25.65
2008-09-08,157.919996,23.370001,117.290001,26.120001
2008-09-09,151.68,22.969999,115.040001,26.1
2008-09-10,151.609999,22.99,118.040001,26.440001
2008-09-11,152.649996,23.049999,119.199997,27.34
2008-09-12,148.94000400000004,23.459999,118.970001,27.620001
2008-09-15,140.359995,22.379999,115.190002,26.82
2008-09-16,139.879997,22.799999,116.050003,25.99
2008-09-17,127.830002,21.799999,111.470001,24.57
2008-09-18,134.089998,22.799999,115.120003,25.26
2008-09-19,140.90999399999995,24.290001,118.849998,25.16
2008-09-22,131.049995,23.110001,116.209999,25.4
2008-09-23,126.840006,22.73,115.360001,25.440001
2008-09-24,128.709995,22.799999,116.459999,25.719999
2008-09-25,131.930002,23.48,120.110001,26.610001
2008-09-26,128.239998,23.82,119.419998,27.4
2008-09-29,105.259999,21.790001,114.459999,25.01
2008-09-30,113.659998,22.559999,116.959999,26.690001
2008-10-01,109.120001,21.950001,110.129997,26.48
2008-10-02,100.100001,21.200001,104.739998,26.25
2008-10-03,97.069999,21.25,103.440002,26.32
2008-10-06,98.140003,20.459999,100.620003,24.91
2008-10-07,89.159998,18.84,95.650002,23.23
2008-10-08,89.789999,18.34,90.550003,23.01
2008-10-09,88.740002,17.190001000000002,89.0,22.299999
2008-10-10,96.799999,17.23,87.75,21.5
2008-10-13,110.26,19.27,92.209999,25.5
2008-10-14,104.079999,18.540001,93.599998,24.1
2008-10-15,97.949999,16.57,88.290001,22.66
2008-10-16,101.890002,17.75,91.519997,24.190001
2008-10-17,97.4,17.91,90.779999,23.93
2008-10-20,98.439997,18.959999,92.510002,24.719999
2008-10-21,91.489998,17.860001,88.860001,23.360001
2008-10-22,96.870001,17.41,83.599998,21.530001
2008-10-23,98.229999,17.24,84.349998,22.32
2008-10-24,96.380003,16.309998999999998,82.07,21.959999
2008-10-27,92.089998,16.09,79.660004,21.18
2008-10-28,99.909997,18.309999,87.279999,23.1
2008-10-29,104.550003,17.870001000000006,88.199997,23.0
2008-10-30,111.039998,17.790001,90.690002,22.629999
2008-10-31,107.589999,17.77,92.970001,22.33
2008-11-03,106.959998,17.200001,92.68,22.620001
2008-11-04,110.989997,18.33,93.400002,23.530001
2008-11-05,103.300001,17.389999,89.940002,22.08
2008-11-06,99.099998,16.940001000000002,85.150002,20.879999
2008-11-07,98.239999,17.58,86.269997,21.5
2008-11-10,95.879998,17.57,83.870003,21.299999
2008-11-11,94.77,17.18,82.739998,21.200001
2008-11-12,90.12,16.549999,79.739998,20.299999
2008-11-13,96.439998,17.26,84.209999,21.25
2008-11-14,90.240003,16.620001000000002,80.33000200000002,20.059999
2008-11-17,88.140001,16.209999,77.480003,19.32
2008-11-18,89.910002,16.450001,80.08000200000002,19.620001
2008-11-19,86.289999,15.08,75.970001,18.290001
2008-11-20,80.49,14.47,71.739998,17.530001000000002
2008-11-21,82.580001,15.17,74.879997,19.68
2008-11-24,92.949998,16.4,79.889999,20.690001
2008-11-25,90.800002,15.42,80.650002,19.99
2008-11-26,94.999998,16.389999,81.66999799999998,20.49
2008-11-28,92.669998,16.540001,81.599998,20.219999
2008-12-01,88.929999,14.96,76.900002,18.610001
2008-12-02,92.47,15.32,79.839996,19.15
2008-12-03,95.899999,16.01,80.66999799999998,19.870001
2008-12-04,91.410003,15.33,77.440002,19.110001
2008-12-05,94.000002,15.94,80.589996,19.870001
2008-12-08,99.719999,17.25,84.860001,21.01
2008-12-09,100.06,17.16,82.690002,20.6
2008-12-10,98.209998,17.33,82.860001,20.610001
2008-12-11,94.999998,16.91,80.58000200000002,19.450001
2008-12-12,98.27,16.99,82.199997,19.360001
2008-12-15,94.749999,16.84,82.769997,19.040001
2008-12-16,95.430001,17.42,86.400002,20.110001
2008-12-17,89.159998,16.84,85.839996,19.66
2008-12-18,89.429997,16.66,84.0,19.299999
2008-12-19,89.999997,16.639999,83.519997,19.120001
2008-12-22,85.74,16.370001000000002,81.989998,19.18
2008-12-23,86.38000100000002,16.24,80.599998,19.280001
2008-12-24,85.039997,16.35,80.519997,19.17
2008-12-26,85.810001,16.27,81.33000200000002,19.129999
2008-12-29,86.61,16.01,81.25,18.959999
2008-12-30,86.289999,16.23,83.550003,19.34
2008-12-31,85.349998,16.299999,84.160004,19.440001
2009-01-02,90.750001,16.959999,87.370003,20.33
2009-01-05,94.580002,17.110001,86.82,20.52
2009-01-06,93.02,17.790001,89.230003,20.76
2009-01-07,91.01,17.32,87.790001,19.51
2009-01-08,92.699999,17.540001,87.18,20.120001
2009-01-09,90.579997,16.700001,84.699997,19.52
2009-01-12,88.66,16.4,85.709999,19.469999
2009-01-13,87.709998,16.450001,85.339996,19.82
2009-01-14,85.32999699999998,15.74,83.190002,19.09
2009-01-15,83.379999,15.81,84.120003,19.24
2009-01-16,82.33000200000002,15.82,84.91999799999998,19.709999
2009-01-20,78.200001,15.01,81.980003,18.48
2009-01-21,82.83,15.7,91.419998,19.379999
2009-01-22,88.36,15.37,90.07,17.110001
2009-01-23,88.36,15.89,89.489998,17.200001
2009-01-26,89.640002,16.299999,91.599998,17.629998999999994
2009-01-27,90.73,16.73,91.660004,17.66
2009-01-28,94.2,16.879998999999998,94.82,18.040001
2009-01-29,92.999999,15.93,92.510002,17.59
2009-01-30,90.13,14.97,91.650002,17.1
2009-02-02,91.509998,15.31,90.93,17.83
2009-02-03,92.979999,15.62,93.480003,18.5
2009-02-04,93.549998,15.84,92.830002,18.629999
2009-02-05,96.459998,16.35,92.410004,19.040001
2009-02-06,99.719999,17.040001,96.139999,19.66
2009-02-09,102.510003,16.85,96.82,19.440001
2009-02-10,97.830003,16.049999,93.269997,18.799999
2009-02-11,96.82,16.17,95.160004,19.209999
2009-02-12,99.270002,16.200001,95.07,19.26
2009-02-13,99.16,16.1,93.839996,19.09
2009-02-17,94.530001,15.29,90.669998,18.09
2009-02-18,94.369997,15.37,91.510002,18.120001
2009-02-19,90.639998,15.04,88.93,17.91
2009-02-20,91.199998,15.08,88.790001,18.0
2009-02-23,86.950001,14.36,84.370003,17.209999
2009-02-24,90.250003,14.99,86.400002,17.17
2009-02-25,91.159997,14.77,85.900002,16.959999
2009-02-26,89.189999,14.49,88.970001,16.42
2009-02-27,89.310001,14.57,92.029999,16.15
2009-03-02,87.93999699999998,14.32,89.050003,15.79
2009-03-03,88.37,14.39,87.769997,15.88
2009-03-04,91.169997,15.25,89.489998,16.120001000000002
2009-03-05,88.839997,14.55,87.480003,15.27
2009-03-06,85.300003,14.18,85.809998,15.28
2009-03-09,83.11,13.62,83.480003,15.15
2009-03-10,88.629999,14.64,87.25,16.48
2009-03-11,92.679998,15.02,88.620003,17.110001
2009-03-12,96.350002,15.51,90.400002,17.01
2009-03-13,95.929999,15.51,90.360001,16.65
2009-03-16,95.420001,15.45,91.220001,16.25
2009-03-17,99.659998,16.139999,92.910004,16.9
2009-03-18,101.52,16.5,91.949997,16.959999
2009-03-19,101.620003,16.23,92.660004,17.139999
2009-03-20,101.590002,15.91,92.510002,17.059998999999998
2009-03-23,107.660001,16.98,98.709999,18.33
2009-03-24,106.500001,16.68,98.300003,17.93
2009-03-25,106.490001,16.57,97.949997,17.879998999999994
2009-03-26,109.869998,17.309998999999998,98.779999,18.83
2009-03-27,106.850002,16.950001,94.150002,18.129999
2009-03-30,104.490002,16.309998999999998,94.519997,17.48
2009-03-31,105.120003,16.77,96.889999,18.370001
2009-04-01,108.689998,17.459999,97.610001,19.309999
2009-04-02,112.710003,18.139999,100.82,19.290001
2009-04-03,115.989998,18.16,102.220001,18.75
2009-04-06,118.450001,17.530001000000002,101.559998,18.76
2009-04-07,115.000002,16.85,98.75,18.76
2009-04-08,116.320005,17.129998999999998,101.190002,19.190001
2009-04-09,119.57,17.82,101.699997,19.67
2009-04-13,120.220001,17.889999,99.949997,19.59
2009-04-14,118.309998,17.93,99.269997,19.35
2009-04-15,117.639996,17.559998999999998,98.849998,18.83
2009-04-16,121.450003,18.08,101.43,19.76
2009-04-17,123.419994,17.99,101.269997,19.200001
2009-04-20,120.499994,17.309998999999998,100.43,18.610001
2009-04-21,121.759996,17.690001000000006,102.309998,18.969999
2009-04-22,121.510004,17.440001000000002,102.550003,18.780001
2009-04-23,125.4,17.620001000000006,101.419998,18.92
2009-04-24,123.900005,18.42,100.080002,20.91
2009-04-27,124.729998,18.370001,99.949997,20.4
2009-04-28,123.900005,18.67,101.940002,19.93
2009-04-29,125.139994,19.25,104.040001,20.25
2009-04-30,125.829996,19.32,103.209999,20.26
2009-05-01,127.240002,19.58,104.610001,20.24
2009-05-04,132.070005,19.5,106.190002,20.190001
2009-05-05,132.709993,19.629999,105.849998,19.790001
2009-05-06,132.500002,19.610001,104.620003,19.790001
2009-05-07,129.060003,18.950001,102.589996,19.32
2009-05-08,129.190006,18.73,101.489998,19.42
2009-05-11,129.570002,18.610001,102.900002,19.32
2009-05-12,124.420004,18.719999,103.940002,19.889999
2009-05-13,119.489998,18.049999,102.260002,19.75
2009-05-14,122.949997,18.09,101.050003,20.059999
2009-05-15,122.419998,17.92,101.370003,20.219999
2009-05-18,126.650002,18.719999,104.580002,20.6
2009-05-19,127.450006,18.879999,105.510002,20.309999
2009-05-20,125.869997,18.6,104.050003,20.379999
2009-05-21,124.179998,18.1,102.82,19.82
2009-05-22,122.5,17.9,101.889999,19.75
2009-05-26,130.780003,18.49,105.019997,20.34
2009-05-27,133.050001,18.219999,102.93,20.129999
2009-05-28,135.069994,18.51,104.690002,20.450001
2009-05-29,135.809998,18.5,106.279999,20.889999
2009-06-01,139.349998,19.5,108.370003,21.4
2009-06-02,139.490002,19.610001,106.830002,21.4
2009-06-03,140.949995,19.360001,106.489998,21.73
2009-06-04,143.740005,19.67,106.330002,21.83
2009-06-05,144.67,19.870001,107.239998,22.139999
2009-06-08,143.849995,19.870001,107.489998,22.049999
2009-06-09,142.71999499999995,20.08,108.139999,22.08
2009-06-10,140.250006,19.950001,108.349998,22.549999
2009-06-11,139.949999,20.1,109.400002,22.83
2009-06-12,136.969997,19.91,108.209999,23.33
2009-06-15,136.090004,19.360001,107.620003,23.42
2009-06-16,136.349997,19.08,107.32,23.450001
2009-06-17,135.580006,19.200001,107.0,23.68
2009-06-18,135.879999,18.99,106.330002,23.5
2009-06-19,139.480001,18.92,105.889999,24.07
2009-06-22,137.37000700000002,18.41,104.519997,23.280001
2009-06-23,134.009996,18.57,104.440002,23.34
2009-06-24,136.219994,18.610001,104.150002,23.469999
2009-06-25,139.859997,19.030001,106.059998,23.790001
2009-06-26,142.440002,18.91,105.68,23.35
2009-06-29,141.970005,18.99,105.830002,23.860001
2009-06-30,142.430002,18.65,104.419998,23.77
2009-07-01,142.829998,18.799999,104.839996,24.040001
2009-07-02,140.02,18.5,101.730003,23.370001
2009-07-06,138.609995,18.530001,101.650002,23.200001
2009-07-07,135.400002,18.24,100.190002,22.530001
2009-07-08,137.220003,18.129999,100.68,22.559999
2009-07-09,136.359997,18.17,102.080002,22.440001
2009-07-10,138.520006,18.34,100.830002,22.389999
2009-07-13,142.34,18.57,103.620003,23.23
2009-07-14,142.269999,18.73,103.25,23.110001
2009-07-15,146.879997,19.809999,107.220001,24.120001
2009-07-16,147.519999,20.120001,110.639999,24.440001
2009-07-17,151.750002,20.51,115.419998,24.290001
2009-07-20,152.910002,21.15,116.440002,24.530001
2009-07-21,151.509996,21.59,117.040001,24.83
2009-07-22,156.739996,21.450001,115.57,24.799999
2009-07-23,157.819994,21.9,117.059998,25.559999
2009-07-24,159.990004,21.879999,117.639999,23.450001
2009-07-27,160.100006,21.84,117.629997,23.110001
2009-07-28,160.000004,21.93,117.279999,23.469999
2009-07-29,160.03000500000005,21.719999,117.260002,23.799999
2009-07-30,162.790001,21.98,117.860001,23.809999
2009-07-31,163.390001,22.01,117.93,23.52
2009-08-03,166.430004,22.57,119.919998,23.83
2009-08-04,165.549997,22.440001,119.599998,23.77
2009-08-05,165.110001,22.17,118.470001,23.809999
2009-08-06,163.91,22.309999,117.379997,23.459999
2009-08-07,165.509996,22.190001,119.330002,23.559999
2009-08-10,164.720005,21.639999,118.699997,23.42
2009-08-11,162.830002,21.17,117.790001,23.129999
2009-08-12,165.31000500000005,21.43,119.290001,23.530001
2009-08-13,168.419996,21.51,119.580002,23.620001
2009-08-14,166.779999,21.309999,118.57,23.690001
2009-08-17,159.589994,20.73,116.860001,23.25
2009-08-18,164.000002,21.01,117.629997,23.58
2009-08-19,164.600002,21.24,118.57,23.65
2009-08-20,166.330002,21.889999,118.949997,23.67
2009-08-21,169.220001,22.190001,119.900002,24.41
2009-08-24,169.059998,22.059999,119.32,24.639999
2009-08-25,169.400005,22.0,118.830002,24.639999
2009-08-26,167.41,21.93,119.470001,24.549999
2009-08-27,169.450006,21.879999,119.43,24.690001
2009-08-28,170.049994,22.0,118.220001,24.68
2009-08-31,168.210005,21.6,118.050003,24.65
2009-09-01,165.300005,21.17,116.690002,24.0
2009-09-02,165.180002,21.549999,116.089996,23.860001
2009-09-03,166.549994,21.49,116.330002,24.110001
2009-09-04,170.309999,21.84,117.459999,24.620001
2009-09-08,172.930006,21.92,117.160004,24.82
2009-09-09,171.140005,22.23,116.760002,24.780001
2009-09-10,172.559998,23.01,117.669998,25.0
2009-09-11,172.160002,23.09,118.050003,24.860001
2009-09-14,173.719997,22.790001,118.879997,25.0
2009-09-15,175.160004,22.98,119.349998,25.200001
2009-09-16,181.869997,23.360001,121.82,25.200001
2009-09-17,184.550005,23.389999,121.879997,25.299999
2009-09-18,185.020002,23.4,122.110001,25.26
2009-09-21,184.020006,23.629999,121.57,25.299999
2009-09-22,184.480003,23.41,121.610001,25.77
2009-09-23,185.5,22.799999,120.82,25.709999
2009-09-24,183.820002,22.65,120.940002,25.940001
2009-09-25,182.369995,22.620001,121.080002,25.549999
2009-09-28,186.150002,23.610001,119.330002,25.83
2009-09-29,185.379997,23.299999,118.809998,25.75
2009-09-30,185.349997,23.540001,119.610001,25.719999
2009-10-01,180.860001,23.09,117.900002,24.879999
2009-10-02,184.9,22.67,119.019997,24.959999
2009-10-05,186.019999,22.940001,119.75,24.639999
2009-10-06,190.009996,23.35,121.349998,25.110001
2009-10-07,190.250002,23.610001,122.779999,25.1
2009-10-08,189.270006,23.67,122.290001,25.67
2009-10-09,190.469994,24.030001,125.93,25.549999
2009-10-12,190.810001,23.780001,127.040001,25.719999
2009-10-13,190.019997,23.889999,127.019997,25.809999
2009-10-14,191.289999,24.379999,128.350006,25.959999
2009-10-15,190.559996,24.370001,127.980003,26.709999
2009-10-16,188.050005,24.02,121.639999,26.5
2009-10-19,189.860006,24.25,123.059998,26.360001
2009-10-20,198.759996,24.110001,122.82,26.370001
2009-10-21,204.920004,23.959999,120.870003,26.58
2009-10-22,205.199997,24.18,122.690002,26.59
2009-10-23,203.939995,24.17,120.360001,28.02
2009-10-26,202.480001,23.700001,120.110001,28.68
2009-10-27,197.370005,23.540001,120.650002,28.59
2009-10-28,192.399998,23.02,121.5,28.02
2009-10-29,196.349995,23.52,122.870003,28.219999
2009-10-30,188.500002,22.809999,120.610001,27.73
2009-11-02,189.309994,23.0,120.559998,27.879999
2009-11-03,188.749994,22.91,121.160004,27.530001
2009-11-04,190.810001,23.290001,121.290001,28.059999
2009-11-05,194.029995,23.93,123.099998,28.469999
2009-11-06,194.340002,23.82,123.489998,28.52
2009-11-09,201.460005,23.99,126.0,28.99
2009-11-10,202.98,23.65,126.910004,29.01
2009-11-11,203.250006,23.92,127.190002,29.120001
2009-11-12,201.990004,23.4,126.260002,29.360001
2009-11-13,204.450006,23.709999,127.029999,29.629999
2009-11-16,206.630003,23.870001,128.21000700000002,29.540001
2009-11-17,206.999998,24.09,128.630005,30.0
2009-11-18,205.960001,24.0,128.149994,30.110001
2009-11-19,200.509996,23.68,127.540001,29.780001
2009-11-20,199.919996,23.459999,126.959999,29.620001
2009-11-23,205.879999,23.9,128.199997,29.940001
2009-11-24,204.440006,23.74,127.93,29.91
2009-11-25,204.190001,23.74,127.279999,29.790001
2009-11-27,200.589998,23.379999,125.699997,29.219999
2009-11-30,199.909996,23.4,126.349998,29.41
2009-12-01,196.969995,23.92,127.940002,30.01
2009-12-02,196.230005,23.870001,127.209999,29.780001
2009-12-03,196.479998,23.83,127.550003,29.83
2009-12-04,193.320005,24.16,127.25,29.98
2009-12-07,188.949999,24.209999,127.040001,29.790001
2009-12-08,189.870007,23.809999,126.800003,29.57
2009-12-09,197.800001,23.860001,128.389999,29.709999
2009-12-10,196.429996,23.940001,129.339996,29.870001
2009-12-11,194.669996,23.77,129.679993,29.85
2009-12-14,196.979996,23.84,129.929993,30.110001
2009-12-15,194.169998,23.48,128.490005,30.02
2009-12-16,195.030005,23.450001,128.71000700000002,30.1
2009-12-17,191.859999,23.18,127.400002,29.6
2009-12-18,195.43,23.33,127.910004,30.360001
2009-12-21,198.229998,23.639999,128.649994,30.52
2009-12-22,200.360006,23.75,129.929993,30.82
2009-12-23,202.100006,23.780001,130.0,30.92
2009-12-24,209.040005,23.959999,130.570007,31.0
2009-12-28,211.609997,24.08,132.309998,31.17
2009-12-29,209.100006,24.1,131.850006,31.389999
2009-12-30,211.639997,24.18,132.570007,30.959999
2009-12-31,210.730003,23.940001,130.899994,30.48
2010-01-04,214.009998,24.690001,132.449997,30.950001
2010-01-05,214.379993,24.58,130.850006,30.959999
2010-01-06,210.969995,24.42,130.0,30.77
2010-01-07,210.58,24.530001,129.550003,30.450001
2010-01-08,211.980005,24.66,130.850006,30.66
2010-01-11,210.110003,24.59,129.479996,30.27
2010-01-12,207.720001,24.200001,130.509995,30.07
2010-01-13,210.650002,24.639999,130.229996,30.35
2010-01-14,209.43,24.950001,132.309998,30.959999
2010-01-15,205.93,24.4,131.779999,30.860001
2010-01-19,215.039995,24.85,134.139999,31.1
2010-01-20,211.73,24.41,130.25,30.59
2010-01-21,208.069996,23.98,129.0,30.01
2010-01-22,197.75,22.969999,125.5,28.959999
2010-01-25,203.070002,22.99,126.120003,29.32
2010-01-26,205.940001,22.9,125.75,29.5
2010-01-27,207.880005,23.15,126.330002,29.67
2010-01-28,199.289995,22.52,123.75,29.16
2010-01-29,192.060003,22.469999,122.389999,28.18
2010-02-01,194.729998,22.73,124.669998,28.41
2010-02-02,195.859997,23.02,125.529999,28.459999
2010-02-03,199.229994,23.07,125.660004,28.629999
2010-02-04,192.050003,23.16,123.0,27.84
2010-02-05,195.460001,23.700001,123.519997,28.02
2010-02-08,194.119997,23.5,121.879997,27.719999
2010-02-09,196.190004,23.889999,123.209999,28.01
2010-02-10,195.120007,23.76,122.809998,27.99
2010-02-11,198.669994,23.93,123.730003,28.120001
2010-02-12,200.379993,23.76,124.0,27.93
2010-02-16,203.399996,24.0,125.230003,28.35
2010-02-17,202.550003,24.07,126.330002,28.59
2010-02-18,202.929998,24.280001,127.809998,28.969999
2010-02-19,201.669996,24.360001,127.190002,28.77
2010-02-22,200.419994,24.299999,126.849998,28.73
2010-02-23,197.059998,24.049999,126.459999,28.33
2010-02-24,200.66,24.34,127.589996,28.629999
2010-02-25,202.000004,24.33,127.07,28.6
2010-02-26,204.619997,24.33,127.160004,28.67
2010-03-01,208.990004,24.6,128.570007,29.02
2010-03-02,208.85,24.610001,127.419998,28.459999
2010-03-03,209.329998,24.84,126.879997,28.459999
2010-03-04,210.710003,24.950001,126.720001,28.629999
2010-03-05,218.950005,25.209999,127.25,28.59
2010-03-08,219.079994,26.129999,126.410004,28.629999
2010-03-09,223.020004,26.129999,125.550003,28.799999
2010-03-10,224.839993,25.870001,125.620003,28.969999
2010-03-11,225.500008,25.969999,127.599998,29.18
2010-03-12,226.600006,25.879999,127.940002,29.27
2010-03-15,223.839996,26.08,127.830002,29.290001
2010-03-16,224.449997,26.15,128.669998,29.370001
2010-03-17,224.120003,26.26,127.760002,29.629999
2010-03-18,224.650002,26.34,128.380005,29.610001
2010-03-19,222.25,26.15,127.709999,29.59
2010-03-22,224.750004,26.280001,127.980003,29.6
2010-03-23,228.359993,26.639999,129.369995,29.879999
2010-03-24,229.370003,26.450001,128.529999,29.65
2010-03-25,226.649994,26.43,129.240005,30.01
2010-03-26,230.899998,26.469999,129.259995,29.66
2010-03-29,232.389992,26.51,128.589996,29.59
2010-03-30,235.849991,26.65,128.770004,29.77
2010-03-31,235.000011,26.030001,128.25,29.290001
2010-04-01,235.969994,25.83,128.25,29.16
2010-04-05,238.489998,26.17,129.350006,29.27
2010-04-06,239.540009,26.219999,128.929993,29.32
2010-04-07,240.600006,26.34,128.479996,29.35
2010-04-08,239.950005,26.280001,127.610001,29.92
2010-04-09,241.789993,26.6,128.759995,30.34
2010-04-12,242.290005,26.530001,128.360001,30.32
2010-04-13,242.430008,26.440001,129.029999,30.450001
2010-04-14,245.690002,26.879999,131.25,30.82
2010-04-15,248.92001,27.209999,130.889999,30.870001
2010-04-16,247.400002,26.98,130.630005,30.67
2010-04-19,247.070007,27.07,132.229996,31.040001
2010-04-20,244.590004,27.18,129.690002,31.360001
2010-04-21,259.220005,27.24,128.990005,31.33
2010-04-22,266.46999700000003,27.32,129.130005,31.389999
2010-04-23,270.82999,27.469999,129.990005,30.959999
2010-04-26,269.5,27.57,130.729996,31.110001
2010-04-27,262.039989,27.01,128.820007,30.85
2010-04-28,261.600006,27.040001,130.100006,30.91
2010-04-29,268.640007,27.530001,130.46000700000002,31.0
2010-04-30,261.090008,26.93,129.0,30.540001
2010-05-03,266.34999500000004,27.540001,129.600006,30.860001
2010-05-04,258.679993,26.559999,128.119995,30.129999
2010-05-05,255.989998,26.549999,127.459999,29.85
2010-05-06,246.249989,25.49,123.919998,28.98
2010-05-07,235.860004,24.709999,122.099998,28.209999
2010-05-10,253.990005,26.129999,126.269997,28.940001
2010-05-11,256.51999700000005,25.959999,126.889999,28.879999
2010-05-12,262.090004,26.74,132.679993,29.440001
2010-05-13,258.360012,25.530001,131.479996,29.24
2010-05-14,253.819988,24.940001,131.190002,28.93
2010-05-17,254.219997,24.870001,130.440002,28.940001
2010-05-18,252.360008,24.360001,129.949997,28.6
2010-05-19,248.339996,24.26,128.860001,28.24
2010-05-20,237.75999500000003,23.309999,123.800003,27.110001
2010-05-21,242.319992,23.459999,125.419998,26.84
2010-05-24,246.759987,23.370001,124.449997,26.27
2010-05-25,245.220005,23.309999,124.519997,26.07
2010-05-26,244.109993,22.889999,123.230003,25.01
2010-05-27,253.349991,23.67,126.389999,26.0
2010-05-28,256.880005,23.16,125.260002,25.799999
2010-06-01,260.830002,23.0,124.339996,25.889999
2010-06-02,263.949993,23.35,127.410004,26.459999
2010-06-03,263.11998700000004,23.719999,127.959999,26.860001
2010-06-04,255.960011,22.959999,125.279999,25.790001
2010-06-07,250.940002,22.76,124.129997,25.290001
2010-06-08,249.330006,22.959999,123.720001,25.110001
2010-06-09,243.200012,22.780001,123.900002,24.790001
2010-06-10,250.510006,22.77,127.68,25.0
2010-06-11,253.50999500000003,22.91,128.449997,25.66
2010-06-14,254.27999900000003,22.76,128.5,25.5
2010-06-15,259.690002,23.33,129.78999299999998,26.58
2010-06-16,267.249989,23.290001,130.350006,26.32
2010-06-17,271.86998700000004,23.17,130.979996,26.370001
2010-06-18,274.070011,23.49,130.149994,26.440001
2010-06-21,270.170002,23.34,130.649994,25.950001
2010-06-22,273.850006,22.969999,129.300003,25.77
2010-06-23,270.969994,22.860001,130.110001,25.309999
2010-06-24,268.999989,22.57,128.190002,25.0
2010-06-25,266.699989,22.18,127.120003,24.530001
2010-06-28,268.299999,22.42,128.979996,24.309999
2010-06-29,256.170002,21.620001,125.089996,23.309999
2010-06-30,251.530003,21.309999,123.480003,23.01
2010-07-01,248.48,21.26,122.57,23.16
2010-07-02,246.939991,21.129999,121.860001,23.27
2010-07-06,248.62999,21.34,123.459999,23.82
2010-07-07,258.670006,22.48,127.0,24.299999
2010-07-08,258.089993,22.549999,127.970001,24.41
2010-07-09,259.61998700000004,22.700001,127.959999,24.27
2010-07-12,257.290001,22.860001,128.669998,24.83
2010-07-13,251.799995,23.09,130.479996,25.129999
2010-07-14,252.730003,23.74,130.720001,25.440001
2010-07-15,251.450001,23.92,130.720001,25.51
2010-07-16,249.900005,22.75,128.029999,24.889999
2010-07-19,245.580013,22.73,129.78999299999998,25.23
2010-07-20,251.890011,23.049999,126.550003,25.48
2010-07-21,254.239998,22.559999,125.269997,25.120001
2010-07-22,259.02,23.27,127.470001,25.84
2010-07-23,259.939995,23.35,128.380005,25.809999
2010-07-26,259.280006,23.610001,128.410004,26.1
2010-07-27,264.080009,23.299999,128.630005,26.16
2010-07-28,260.959991,23.389999,128.429993,25.950001
2010-07-29,258.10999300000003,23.209999,128.020004,26.030001
2010-07-30,257.25,23.07,128.399994,25.809999
2010-08-02,261.849998,23.799999,130.759995,26.33
2010-08-03,261.93,23.82,130.369995,26.16
2010-08-04,262.980011,24.139999,131.270004,25.73
2010-08-05,261.700008,24.17,131.830002,25.370001
2010-08-06,260.090012,24.07,130.139999,25.549999
2010-08-09,261.749996,24.77,132.0,25.610001
2010-08-10,259.409996,24.309999,131.839996,25.07
2010-08-11,250.18999900000003,23.73,129.830002,24.860001
2010-08-12,251.790009,21.360001,128.300003,24.49
2010-08-13,249.099987,21.360001,127.870003,24.4
2010-08-16,247.640007,21.91,127.769997,24.5
2010-08-17,251.970013,22.049999,128.449997,24.709999
2010-08-18,253.070011,22.41,129.389999,24.82
2010-08-19,249.880005,22.219999,128.899994,24.440001
2010-08-20,249.639999,22.23,127.5,24.23
2010-08-23,245.799992,21.68,126.470001,24.280001
2010-08-24,239.930004,21.129999,124.900002,24.040001
2010-08-25,242.889992,21.209999,125.269997,24.1
2010-08-26,240.27999900000003,20.700001,122.779999,23.82
2010-08-27,241.620003,20.809999,124.730003,23.93
2010-08-30,242.499996,20.32,123.400002,23.639999
2010-08-31,243.10001,19.99,123.129997,23.469999
2010-09-01,250.330002,20.26,125.769997,23.9
2010-09-02,252.169991,20.52,125.040001,23.940001
2010-09-03,258.770008,21.040001,127.580002,24.290001
2010-09-07,257.810013,20.58,125.949997,23.959999
2010-09-08,262.92001,20.639999,126.080002,23.93
2010-09-09,263.07,20.610001,126.360001,24.01
2010-09-10,263.410007,20.620001,127.989998,23.85
2010-09-13,267.039997,21.26,129.610001,25.110001
2010-09-14,268.059994,21.450001,128.850006,25.030001
2010-09-15,270.21999,21.59,129.429993,25.120001
2010-09-16,276.569988,21.93,129.669998,25.33
2010-09-17,275.36998700000004,21.860001,130.190002,25.219999
2010-09-20,283.230007,21.75,131.78999299999998,25.43
2010-09-21,283.769993,21.639999,131.979996,25.15
2010-09-22,287.750004,21.67,132.570007,24.610001
2010-09-23,288.9199910000001,21.530001,131.669998,24.43
2010-09-24,292.319988,22.09,134.110001,24.780001
2010-09-27,291.159988,22.110001,134.649994,24.73
2010-09-28,286.859997,21.860001,134.889999,24.68
2010-09-29,287.369995,21.870001,135.479996,24.5
2010-09-30,283.749992,21.9,134.139999,24.49
2010-10-01,282.5200040000001,21.91,135.639999,24.379999
2010-10-04,278.639996,21.76,135.25,23.91
2010-10-05,288.939991,21.99,137.660004,24.35
2010-10-06,289.1900100000001,22.299999,137.839996,24.43
2010-10-07,289.2199970000001,22.389999,138.720001,24.530001
2010-10-08,294.069988,22.48,138.850006,24.57
2010-10-11,295.360004,22.469999,139.660004,24.59
